Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,160.85000610351562,162.5,157.47000122070312,158.55999755859375,145.2303009033203,509800
2015-01-05,158.1699981689453,158.99000549316406,155.89999389648438,156.47000122070312,143.3159637451172,803600
2015-01-06,156.55999755859375,157.2899932861328,153.89999389648438,156.36000061035156,143.2152099609375,872300
2015-01-07,157.61000061035156,160.61000061035156,157.05999755859375,159.72000122070312,146.29275512695312,1326800
2015-01-08,163.36000061035156,163.4600067138672,161.0,161.1199951171875,147.57505798339844,1025700
2015-01-09,159.9499969482422,161.6199951171875,158.38999938964844,160.3000030517578,146.823974609375,912100
2015-01-12,160.1300048828125,160.41000366210938,158.22000122070312,158.92999267578125,145.56919860839844,756700
2015-01-13,159.6199951171875,160.72000122070312,152.3300018310547,153.75999450683594,140.8338165283203,824700
2015-01-14,151.89999389648438,153.16000366210938,149.3800048828125,150.8300018310547,138.1501007080078,719400
2015-01-15,151.1699981689453,151.86000061035156,147.8300018310547,148.02000427246094,135.5763702392578,926200
2015-01-16,148.0,150.1999969482422,147.1999969482422,150.0,137.3899383544922,776800
2015-01-20,150.0399932861328,152.75,148.4499969482422,152.66000366210938,139.82627868652344,941800
2015-01-21,152.49000549316406,154.08999633789062,152.07000732421875,153.35000610351562,140.4582977294922,711200
2015-01-22,154.39999389648438,157.6199951171875,153.89999389648438,156.5399932861328,143.38011169433594,738800
2015-01-23,156.99000549316406,158.0500030517578,154.63999938964844,155.77999877929688,142.68399047851562,685500
2015-01-26,155.75,159.25,155.75,159.22999572753906,145.843994140625,614500
2015-01-27,158.08999633789062,159.52999877929688,156.8699951171875,159.02999877929688,145.6607666015625,540800
2015-01-28,159.49000549316406,161.1300048828125,158.52000427246094,159.3000030517578,145.90798950195312,1149800
2015-01-29,159.69000244140625,160.97999572753906,157.5800018310547,160.25999450683594,146.78733825683594,561300
2015-01-30,159.55999755859375,160.97999572753906,157.39999389648438,159.0,145.63331604003906,830500
2015-02-02,159.0,159.47000122070312,153.2899932861328,155.97000122070312,142.85801696777344,820100
2015-02-03,157.2100067138672,157.35000610351562,154.47000122070312,157.07000732421875,143.86550903320312,572600
2015-02-04,156.75999450683594,157.27000427246094,154.52000427246094,156.47000122070312,143.3159637451172,745000
2015-02-05,157.74000549316406,160.66000366210938,156.7899932861328,160.16000366210938,146.69580078125,1294200
2015-02-06,160.39999389648438,162.42999267578125,160.22000122070312,162.0,148.38111877441406,863800
2015-02-09,161.6199951171875,161.75999450683594,159.07000732421875,160.74000549316406,147.22705078125,1064200
2015-02-10,160.82000732421875,163.22999572753906,160.7899932861328,162.89999389648438,149.20545959472656,684300
2015-02-11,163.5,165.0,161.5399932861328,162.38999938964844,148.73831176757812,1206300
2015-02-12,155.0,157.07000732421875,150.9499969482422,151.4199981689453,138.6905517578125,4046100
2015-02-13,151.02000427246094,151.8300018310547,149.1999969482422,150.16000366210938,137.5364532470703,2116900
2015-02-17,149.91000366210938,151.3800048828125,148.86000061035156,150.22999572753906,137.60061645507812,1564300
2015-02-18,149.64999389648438,153.60000610351562,148.5,153.22000122070312,140.33921813964844,1789200
2015-02-19,153.17999267578125,154.9499969482422,152.4600067138672,153.27000427246094,140.38499450683594,1149700
2015-02-20,152.63999938964844,155.13999938964844,151.82000732421875,155.05999755859375,142.02447509765625,928900
2015-02-23,155.58999633789062,157.2100067138672,154.7100067138672,157.17999267578125,143.96629333496094,853700
2015-02-24,157.35000610351562,157.6999969482422,155.3000030517578,156.39999389648438,143.25186157226562,643200
2015-02-25,156.5,156.57000732421875,155.5,156.25,143.1144561767578,397300
2015-02-26,156.25,156.7100067138672,155.22999572753906,155.3800048828125,142.31759643554688,493200
2015-02-27,155.74000549316406,156.24000549316406,154.6300048828125,154.92999267578125,141.90542602539062,718500
2015-03-02,154.7100067138672,155.41000366210938,153.92999267578125,154.77000427246094,141.75888061523438,909100
2015-03-03,155.38999938964844,156.60000610351562,153.5,154.47000122070312,141.48411560058594,718100
2015-03-04,153.97000122070312,153.97000122070312,150.44000244140625,150.8300018310547,138.1501007080078,869800
2015-03-05,151.82000732421875,153.22999572753906,150.92999267578125,152.52000427246094,139.69808959960938,753200
2015-03-06,151.7100067138672,152.9600067138672,148.47000122070312,149.07000732421875,136.53811645507812,1711100
2015-03-09,149.0,149.50999450683594,147.75,148.2899932861328,135.8236541748047,839300
2015-03-10,146.8000030517578,147.64999389648438,145.10000610351562,146.52999877929688,134.21163940429688,1291400
2015-03-11,146.97000122070312,147.72000122070312,145.61000061035156,147.3300018310547,134.94436645507812,703900
2015-03-12,146.8800048828125,150.22999572753906,146.8800048828125,149.32000732421875,136.76705932617188,778500
2015-03-13,149.1999969482422,150.39999389648438,146.5800018310547,149.61000061035156,137.03265380859375,674600
2015-03-16,149.9600067138672,151.22999572753906,149.49000549316406,151.1199951171875,138.41574096679688,679900
2015-03-17,151.02000427246094,151.69000244140625,149.8300018310547,150.0,137.3899383544922,531900
2015-03-18,149.55999755859375,149.7100067138672,147.00999450683594,149.02999877929688,136.55606079101562,715600
2015-03-19,149.05999755859375,149.4199981689453,147.4199981689453,149.19000244140625,136.70269775390625,912500
2015-03-20,149.39999389648438,152.2899932861328,148.47999572753906,151.91000366210938,139.19500732421875,1563000
2015-03-23,151.05999755859375,152.22000122070312,149.49000549316406,149.50999450683594,136.9958953857422,1037000
2015-03-24,148.89999389648438,151.91000366210938,148.14999389648438,151.00999450683594,138.37037658691406,688500
2015-03-25,150.8699951171875,152.17999267578125,148.6199951171875,148.72999572753906,136.2812042236328,714700
2015-03-26,147.6300048828125,150.3300018310547,146.6999969482422,149.41000366210938,136.90426635742188,828200
2015-03-27,149.6699981689453,152.1300048828125,149.35000610351562,151.38999938964844,138.71852111816406,858800
2015-03-30,152.2899932861328,153.27000427246094,151.1999969482422,152.0800018310547,139.3507843017578,608200
2015-03-31,151.8000030517578,152.57000732421875,149.47999572753906,149.69000244140625,137.16085815429688,887500
2015-04-01,147.77999877929688,148.85000610351562,143.4499969482422,143.75,131.718017578125,2423300
2015-04-02,143.9499969482422,145.64999389648438,143.02000427246094,143.97999572753906,131.9287567138672,1530000
2015-04-06,143.77000427246094,147.25999450683594,143.33999633789062,145.72999572753906,133.53228759765625,1150900
2015-04-07,146.0500030517578,147.10000610351562,145.7899932861328,146.7100067138672,134.43023681640625,797000
2015-04-08,146.9600067138672,148.83999633789062,146.36000061035156,148.80999755859375,136.35447692871094,770700
2015-04-09,148.30999755859375,149.22999572753906,146.99000549316406,148.0500030517578,135.65814208984375,646900
2015-04-10,148.6699981689453,150.52999877929688,147.57000732421875,150.1999969482422,137.62814331054688,587900
2015-04-13,149.97000122070312,150.75,148.9199981689453,149.17999267578125,136.69349670410156,376600
2015-04-14,148.77000427246094,150.19000244140625,147.6300048828125,149.0500030517578,136.57440185546875,731700
2015-04-15,149.4499969482422,150.39999389648438,148.55999755859375,149.5800018310547,137.06004333496094,578300
2015-04-16,149.1300048828125,151.30999755859375,148.32000732421875,150.0,137.4448699951172,716400
2015-04-17,149.00999450683594,149.8000030517578,147.92999267578125,149.8000030517578,137.26156616210938,795600
2015-04-20,149.8300018310547,152.52999877929688,149.8300018310547,152.39999389648438,139.6439666748047,890000
2015-04-21,153.27999877929688,154.66000366210938,152.17999267578125,152.39999389648438,139.6439666748047,898800
2015-04-22,152.22999572753906,152.61000061035156,150.5,151.50999450683594,138.8284912109375,1189000
2015-04-23,153.64999389648438,153.97999572753906,146.5399932861328,146.69000244140625,134.4119415283203,1864300
2015-04-24,144.82000732421875,148.74000549316406,143.1999969482422,148.61000061035156,136.1712188720703,1441600
2015-04-27,148.99000549316406,148.99000549316406,144.5399932861328,144.99000549316406,132.85421752929688,905700
2015-04-28,145.0,145.22999572753906,143.0,144.5,132.40521240234375,794300
2015-04-29,144.5,145.17999267578125,143.50999450683594,144.66000366210938,132.5518035888672,707900
2015-04-30,144.42999267578125,145.2100067138672,142.89999389648438,143.0,131.03077697753906,1269200
2015-05-01,143.08999633789062,145.4600067138672,142.6300048828125,145.33999633789062,133.17489624023438,596300
2015-05-04,145.25,146.14999389648438,144.9499969482422,145.4499969482422,133.2757110595703,675100
2015-05-05,145.4499969482422,145.72999572753906,143.4199981689453,143.99000549316406,131.9379425048828,680100
2015-05-06,144.32000732421875,144.83999633789062,143.0,144.08999633789062,132.029541015625,591700
2015-05-07,144.38999938964844,145.83999633789062,143.88999938964844,144.52999877929688,132.43272399902344,782500
2015-05-08,145.4600067138672,147.0,144.3699951171875,144.75999450683594,132.6434783935547,579700
2015-05-11,144.97999572753906,146.4499969482422,144.10000610351562,145.50999450683594,133.33071899414062,348200
2015-05-12,144.74000549316406,147.1699981689453,144.10000610351562,147.1300048828125,134.8151092529297,806600
2015-05-13,147.0,149.49000549316406,146.6300048828125,149.3800048828125,136.87680053710938,1286100
2015-05-14,150.0,151.22000122070312,148.75,149.86000061035156,137.316650390625,979900
2015-05-15,149.57000732421875,151.83999633789062,149.52000427246094,151.6199951171875,138.9292755126953,840100
2015-05-18,150.99000549316406,153.1300048828125,150.85000610351562,151.8800048828125,139.1675567626953,2099300
2015-05-19,152.64999389648438,154.83999633789062,151.97999572753906,152.94000244140625,140.13880920410156,1096300
2015-05-20,152.75999450683594,153.97000122070312,149.89999389648438,149.89999389648438,137.35330200195312,1580900
2015-05-21,144.19000244140625,160.89999389648438,143.0,157.5,144.31715393066406,4243700
2015-05-22,157.4199981689453,161.5500030517578,156.72999572753906,160.1999969482422,146.79110717773438,2201000
2015-05-26,160.07000732421875,160.82000732421875,157.44000244140625,158.0,144.7752685546875,1120900
2015-05-27,158.2899932861328,158.8000030517578,156.50999450683594,157.22000122070312,144.06057739257812,870800
2015-05-28,157.25,158.0500030517578,155.6300048828125,156.35000610351562,143.26339721679688,643600
2015-05-29,155.30999755859375,155.69000244140625,153.19000244140625,153.22000122070312,140.3953857421875,1032700
2015-06-01,154.27999877929688,154.88999938964844,152.7100067138672,153.32000732421875,140.48696899414062,764100
2015-06-02,153.25999450683594,155.4199981689453,152.1999969482422,155.36000061035156,142.35626220703125,976700
2015-06-03,155.72000122070312,156.8300018310547,154.80999755859375,156.52999877929688,143.42831420898438,997600
2015-06-04,155.72999572753906,157.10000610351562,155.5399932861328,156.60000610351562,143.49244689941406,579900
2015-06-05,156.27000427246094,157.86000061035156,156.02999877929688,157.38999938964844,144.21633911132812,672600
2015-06-08,157.25,157.85000610351562,156.58999633789062,157.30999755859375,144.14306640625,924500
2015-06-09,156.39999389648438,158.5399932861328,156.25,157.4199981689453,144.24380493164062,1012200
2015-06-10,158.5500030517578,160.64999389648438,157.5399932861328,160.27000427246094,146.85523986816406,1169100
2015-06-11,160.30999755859375,161.0800018310547,159.67999267578125,160.52999877929688,147.093505859375,462400
2015-06-12,160.2899932861328,161.64999389648438,159.97999572753906,161.2100067138672,147.716552734375,438500
2015-06-15,160.1199951171875,160.67999267578125,158.1199951171875,158.32000732421875,145.06849670410156,600800
2015-06-16,158.41000366210938,159.58999633789062,157.8699951171875,159.0500030517578,145.7373504638672,524100
2015-06-17,159.1199951171875,160.6699981689453,157.64999389648438,158.99000549316406,145.73736572265625,688600
2015-06-18,159.6699981689453,160.77999877929688,159.1300048828125,160.25,146.89231872558594,470700
2015-06-19,159.63999938964844,161.94000244140625,159.49000549316406,160.5,147.12152099609375,649200
2015-06-22,161.02000427246094,163.50999450683594,160.3300018310547,163.25999450683594,149.65142822265625,879700
2015-06-23,163.7100067138672,165.0,163.0399932861328,163.88999938964844,150.22889709472656,560300
2015-06-24,164.0,164.72000122070312,162.6999969482422,163.4199981689453,149.798095703125,491200
2015-06-25,163.4600067138672,164.58999633789062,162.97000122070312,164.1999969482422,150.51316833496094,653000
2015-06-26,164.97999572753906,165.16000366210938,163.47999572753906,164.27999877929688,150.58645629882812,858600
2015-06-29,163.0800018310547,163.0800018310547,158.80999755859375,158.92999267578125,145.68234252929688,515500
2015-06-30,160.41000366210938,160.72999572753906,158.02999877929688,159.2899932861328,146.0123748779297,789600
2015-07-01,160.58999633789062,162.85000610351562,160.30999755859375,162.64999389648438,149.09225463867188,675400
2015-07-02,163.5800018310547,164.3000030517578,161.17999267578125,162.11000061035156,148.59732055664062,414400
2015-07-06,161.3699951171875,164.4199981689453,161.22000122070312,163.4199981689453,149.798095703125,618200
