Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,164.7100067138672,165.0800018310547,162.72999572753906,164.05999755859375,121.17554473876953,2116400
2015-01-05,163.0,163.63999938964844,160.0800018310547,160.36000061035156,118.44270324707031,3692900
2015-01-06,160.82000732421875,161.3699951171875,157.74000549316406,158.64999389648438,117.1796875,3532000
2015-01-07,159.89999389648438,160.27999877929688,158.94000244140625,159.8000030517578,118.02909088134766,3081300
2015-01-08,160.64999389648438,163.69000244140625,160.52000427246094,163.6300048828125,120.85794830322266,3142900
2015-01-09,163.85000610351562,164.0,161.27000427246094,161.6199951171875,119.37330627441406,2378600
2015-01-12,162.38999938964844,162.38999938964844,160.02000427246094,160.74000549316406,118.72335815429688,2149200
2015-01-13,162.22999572753906,164.3800048828125,159.4499969482422,160.6199951171875,118.63475036621094,2703000
2015-01-14,159.0399932861328,160.52999877929688,158.5,159.83999633789062,118.05857849121094,1983500
2015-01-15,160.88999938964844,161.44000244140625,159.3699951171875,159.66000366210938,117.92567443847656,1876800
2015-01-16,159.86000061035156,162.17999267578125,159.08999633789062,162.0,119.65403747558594,2349700
2015-01-20,162.72000122070312,163.39999389648438,160.05999755859375,161.94000244140625,119.60970306396484,2091800
2015-01-21,161.66000366210938,163.3699951171875,161.02000427246094,162.5399932861328,120.05284118652344,1597700
2015-01-22,163.25999450683594,165.99000549316406,162.1300048828125,165.88999938964844,122.52716827392578,2225800
2015-01-23,165.75,165.97999572753906,163.91000366210938,164.02000427246094,121.14598846435547,2245600
2015-01-26,163.6199951171875,164.27999877929688,161.8000030517578,164.24000549316406,121.30846405029297,3556300
2015-01-27,162.30999755859375,165.13999938964844,160.94000244140625,163.6300048828125,120.85794830322266,4190700
2015-01-28,164.61000061035156,166.57000732421875,163.75999450683594,163.94000244140625,121.08689880371094,3574600
2015-01-29,164.07000732421875,166.16000366210938,162.8800048828125,166.1300048828125,122.70439910888672,2674600
2015-01-30,164.75,165.22000122070312,162.3000030517578,162.3000030517578,119.87560272216797,3561900
2015-02-02,162.1199951171875,164.6199951171875,160.88999938964844,164.4199981689453,121.44140625,2379700
2015-02-03,165.1699981689453,166.19000244140625,164.7100067138672,165.94000244140625,122.56407928466797,2604800
2015-02-04,165.77999877929688,165.8300018310547,164.24000549316406,164.80999755859375,121.72950744628906,2363600
2015-02-05,165.30999755859375,166.58999633789062,164.75,166.5500030517578,123.01465606689453,2050500
2015-02-06,166.22999572753906,167.67999267578125,165.55999755859375,166.07000732421875,122.66008758544922,1826900
2015-02-09,164.3800048828125,165.5399932861328,163.83999633789062,164.83999633789062,121.75159454345703,2073000
2015-02-10,165.39999389648438,166.13999938964844,164.60000610351562,165.82000732421875,122.47547149658203,1885100
2015-02-11,164.52000427246094,164.97000122070312,163.47000122070312,164.47999572753906,122.24137878417969,1695100
2015-02-12,164.92999267578125,165.9499969482422,164.85000610351562,165.91000366210938,123.30412292480469,1615700
2015-02-13,165.89999389648438,166.6199951171875,165.3300018310547,165.94000244140625,123.32643127441406,1792000
2015-02-17,165.94000244140625,166.9199981689453,165.08999633789062,166.9199981689453,124.05474853515625,2100900
2015-02-18,166.9199981689453,167.50999450683594,166.00999450683594,167.39999389648438,124.4114990234375,1552000
2015-02-19,167.39999389648438,167.5500030517578,166.5800018310547,167.08999633789062,124.18111419677734,1648800
2015-02-20,166.74000549316406,168.27000427246094,165.1300048828125,168.1199951171875,124.94664001464844,2416600
2015-02-23,168.13999938964844,168.8699951171875,167.6999969482422,168.80999755859375,125.45941162109375,1836000
2015-02-24,168.27000427246094,169.25,168.07000732421875,169.1199951171875,125.68981170654297,1770300
2015-02-25,168.97000122070312,169.66000366210938,168.6199951171875,168.88999938964844,125.51888275146484,2019100
2015-02-26,168.85000610351562,169.97999572753906,168.63999938964844,169.61000061035156,126.053955078125,1789400
2015-02-27,169.66000366210938,169.75,168.55999755859375,168.64999389648438,125.34050750732422,1946000
2015-03-02,168.16000366210938,170.5,168.1199951171875,170.5,126.71543884277344,2223100
2015-03-03,169.57000732421875,169.60000610351562,167.36000061035156,168.27000427246094,125.05809020996094,2232400
2015-03-04,168.25999450683594,168.25999450683594,166.4600067138672,167.16000366210938,124.23312377929688,1575700
2015-03-05,167.2100067138672,167.6999969482422,166.69000244140625,167.57000732421875,124.537841796875,1547200
2015-03-06,166.5,166.77000427246094,164.00999450683594,164.36000061035156,122.15219116210938,2114400
2015-03-09,164.72000122070312,166.77999877929688,164.50999450683594,166.3699951171875,123.64600372314453,1608100
2015-03-10,164.80999755859375,164.86000061035156,162.25,162.25999450683594,120.59147644042969,2564600
2015-03-11,162.6999969482422,163.22000122070312,161.66000366210938,161.72999572753906,120.19757843017578,1894300
2015-03-12,162.58999633789062,164.52000427246094,162.57000732421875,164.47000122070312,122.23394012451172,1715000
2015-03-13,164.02000427246094,164.38999938964844,161.77999877929688,162.74000549316406,120.94818115234375,2284700
2015-03-16,163.5800018310547,166.27000427246094,163.5800018310547,166.2100067138672,123.527099609375,2111200
2015-03-17,165.52000427246094,165.52999877929688,163.3800048828125,164.22999572753906,122.05557250976562,2557900
2015-03-18,163.16000366210938,166.9499969482422,162.0500030517578,166.47000122070312,123.72032928466797,3062400
2015-03-19,166.16000366210938,166.2100067138672,164.85000610351562,165.66000366210938,123.11832427978516,1953500
2015-03-20,166.08999633789062,167.1300048828125,165.38999938964844,166.49000549316406,123.7352066040039,4371800
2015-03-23,166.8300018310547,166.91000366210938,165.8300018310547,166.1300048828125,123.46762084960938,2157300
2015-03-24,165.5800018310547,167.64999389648438,165.52999877929688,166.32000732421875,123.60884857177734,2091000
2015-03-25,166.24000549316406,166.52000427246094,162.66000366210938,162.6999969482422,120.91848754882812,2540900
2015-03-26,162.0,163.3699951171875,161.2100067138672,162.58999633789062,120.83671569824219,2050700
2015-03-27,162.36000061035156,163.89999389648438,162.02000427246094,163.5,121.51302337646484,1722600
2015-03-30,164.1999969482422,166.77000427246094,164.1999969482422,166.0500030517578,123.40819549560547,1684000
2015-03-31,165.41000366210938,166.0,164.6199951171875,164.9499969482422,122.59065246582031,2081300
2015-04-01,164.2899932861328,164.5399932861328,161.89999389648438,162.52000427246094,120.78466033935547,2148100
2015-04-02,163.3800048828125,163.97000122070312,162.1199951171875,162.8000030517578,120.99280548095703,1852600
2015-04-06,161.66000366210938,165.99000549316406,161.39999389648438,165.47999572753906,122.98455047607422,2560300
2015-04-07,165.39999389648438,167.57000732421875,165.27999877929688,166.2100067138672,123.527099609375,2479500
2015-04-08,166.2100067138672,167.22000122070312,165.2100067138672,166.27000427246094,123.57172393798828,1754400
2015-04-09,166.25,167.17999267578125,165.0800018310547,166.7899932861328,123.9581527709961,1680100
2015-04-10,167.5,167.6999969482422,166.22000122070312,167.07000732421875,124.16622924804688,1501900
2015-04-13,166.75999450683594,167.36000061035156,165.60000610351562,165.83999633789062,123.25208282470703,1860400
2015-04-14,165.32000732421875,166.47999572753906,164.1699981689453,165.99000549316406,123.3636245727539,1914300
2015-04-15,166.72000122070312,167.33999633789062,165.86000061035156,166.44000244140625,123.69808197021484,1995800
2015-04-16,165.72999572753906,166.64999389648438,165.10000610351562,165.88999938964844,123.28927612304688,1662800
2015-04-17,164.52999877929688,164.5399932861328,161.1300048828125,161.7100067138672,120.18270111083984,3063500
2015-04-20,163.0,165.38999938964844,162.72999572753906,164.50999450683594,122.26368713378906,2394200
2015-04-21,165.64999389648438,165.6999969482422,163.6199951171875,164.0,121.88459777832031,1970500
2015-04-22,163.80999755859375,164.88999938964844,162.57000732421875,164.6699981689453,122.38258361816406,2228800
2015-04-23,159.5399932861328,161.4499969482422,158.61000061035156,159.66000366210938,118.65916442871094,5704500
2015-04-24,159.80999755859375,159.80999755859375,157.85000610351562,158.99000549316406,118.16120147705078,3043500
2015-04-27,159.47999572753906,160.07000732421875,157.80999755859375,157.97999572753906,117.41056060791016,3448800
2015-04-28,157.69000244140625,158.36000061035156,156.17999267578125,158.3300018310547,117.67068481445312,3387900
2015-04-29,157.4199981689453,157.92999267578125,156.17999267578125,156.97000122070312,116.6599349975586,3078600
2015-04-30,156.82000732421875,157.9199981689453,156.00999450683594,156.38999938964844,116.22891998291016,3510200
2015-05-01,156.7899932861328,158.08999633789062,156.7899932861328,157.67999267578125,117.1875991821289,2160100
2015-05-04,158.39999389648438,159.85000610351562,157.8800048828125,159.02000427246094,118.1834487915039,2240300
2015-05-05,158.86000061035156,159.4499969482422,157.41000366210938,157.91000366210938,117.35855102539062,1947700
2015-05-06,157.9199981689453,159.0800018310547,156.5500030517578,157.63999938964844,117.15787506103516,2203100
2015-05-07,157.22999572753906,159.1999969482422,157.22999572753906,158.61000061035156,117.8787841796875,2112900
2015-05-08,160.25,161.39999389648438,160.05999755859375,160.60000610351562,119.35774993896484,2025500
2015-05-11,160.25999450683594,161.0,159.8000030517578,159.89999389648438,118.83748626708984,1708700
2015-05-12,158.7100067138672,160.39999389648438,158.00999450683594,160.07000732421875,118.9638900756836,1864800
2015-05-13,160.42999267578125,161.74000549316406,160.36000061035156,161.30999755859375,119.88540649414062,2587900
2015-05-14,162.08999633789062,163.3000030517578,161.8000030517578,163.14999389648438,121.25289154052734,2462500
2015-05-15,163.14999389648438,163.77000427246094,162.64999389648438,163.3000030517578,121.36439514160156,1923800
2015-05-18,163.0,163.58999633789062,162.30999755859375,162.8699951171875,121.0447998046875,1747800
2015-05-19,163.07000732421875,163.58999633789062,162.5500030517578,163.1199951171875,121.23064422607422,2075100
2015-05-20,162.4199981689453,163.07000732421875,161.83999633789062,161.89999389648438,121.08472442626953,1978100
2015-05-21,161.89999389648438,162.35000610351562,161.8000030517578,162.05999755859375,121.20442962646484,2400800
